beta_x1,beta_s_x2,beta_s_pois,sigma_s_x2,sigma_s_pois
0.9814046522068299,0.9679367520463983,0.7243600467829715,-0.43,-0.89
1.0312294463478746,1.0736515395582342,0.6501215157890926,-0.41,-1.06
1.0259088293123935,1.090636673320329,0.7351229226032255,-0.45,-1.0
0.9974905530772021,1.0655313665826986,0.7041179280658073,-0.37,-0.95
0.9717706401528523,1.2257636138504124,0.47897043113157767,-0.39,-0.75
0.9888693100965719,0.977510781026184,0.7763120761743634,-0.43,-1.02
0.9404018064294469,1.1552560956046034,0.642795390493993,-0.43,-0.91
1.0250389506401518,1.1356254194403828,0.6810947052784053,-0.45,-1.1
0.9624553338782565,1.1753502991496738,0.5485093734684643,-0.39,-0.54
0.8923815824980509,0.9932964988854653,0.6035841519159675,-0.35,-0.91
0.9537892599949281,1.2938375444161423,0.416204318923921,-0.38,-0.87
0.9816263724769988,0.9789812580980402,0.7956312245830572,-0.44,-0.97
0.9475863183939566,0.9737801291838046,0.7430748622177707,-0.45,-0.92
0.9622261590163549,1.0495312575236837,0.537283202401901,-0.37,-0.79
1.0153745461402364,1.1637334936185464,0.6141091778447498,-0.41,-0.99
0.9456539431169682,1.0813760595252124,0.531004737850326,-0.35,-0.93
1.012282960761322,1.0166651792326116,0.7459880276525225,-0.4,-0.95
0.9541150257919027,1.030315589973238,0.6681644917320653,-0.39,-0.89
0.9754732212392303,1.087327710808615,0.7168182349961072,-0.4,-1.0
1.0043914757300467,1.1502437224049658,0.5615984719325807,-0.38,-0.92
1.022771830636151,1.1211853997443346,0.6813882122426353,-0.4,-0.98
1.0055698643606243,0.8846458277370927,0.851728710393448,-0.46,-0.99
1.0013430872383648,1.0690845337891783,0.6387920733062484,-0.41,-0.91
0.9934596790564462,1.0977331267016832,0.5980593138040231,-0.4,-1.04
0.9286061420793563,1.1171138316938782,0.6141838650750762,-0.41,-0.96
1.0296841462813147,1.1531827591493635,0.6541873646352506,-0.46,-1.04
0.9017564067023949,1.0585618510386658,0.5724362737618366,-0.32,-1.02
0.9568027290140011,0.9823736883165355,0.7447147081409051,-0.42,-1.02
1.009248651703189,1.048725226961322,0.6726234093129322,-0.36,-1.0
0.9981751466211694,1.0794396570925526,0.6553140699197396,-0.4,-0.75
0.9858070793527584,1.1757945486385926,0.6028344362789209,-0.36,-0.92
1.0059512060703357,0.9454384714160307,0.7281681824661853,-0.42,-0.95
0.9868887089369917,1.2665165021902625,0.4616425354743065,-0.42,-0.94
0.9552982641794053,1.0247657081028678,0.6942603447692721,-0.44,-0.92
1.0471406687139941,1.2364456336338652,0.5395324157851594,-0.42,-1.18
1.0281674797462765,1.1461115374541961,0.6250304302254983,-0.4,-0.99
1.014060942572886,1.0302532075344197,0.7877524673974056,-0.45,-1.02
0.9792869541900728,1.0834726167409803,0.5907081548966515,-0.37,-1.0
1.0539596950301278,1.00739331284496,0.8161981369364769,-0.48,-0.94
1.0056518937394399,1.050680048437374,0.6814775732078582,-0.42,-0.89
0.9662597589125415,1.0284528606772136,0.6503946926869002,-0.36,-1.06
0.9377547951851336,1.0557127597806901,0.6678865071134196,-0.28,-0.99
0.9722854283287142,1.0617742978278513,0.6656614252489306,-0.4,-0.98
1.0243474474766288,1.1759556783573568,0.5399300140861205,-0.42,-0.98
1.019530368584332,1.0752561556081361,0.7254298158293433,-0.42,-0.94
0.9158539329611166,1.0629124320138894,0.6451188156967098,-0.35,-0.9
1.0179419367313778,1.0137684099559745,0.8474077867590768,-0.46,-1.05
1.014542883836959,1.0599044872235603,0.7488399755633282,-0.41,-0.96
1.0280820104285282,1.187103078836631,0.6189013842332702,-0.45,-1.08
0.9827316627735093,1.1207903486981021,0.6723233829854933,-0.48,-0.91
0.9799691322957459,1.2133461122852383,0.4825225923686288,-0.38,-0.94
1.0139723569718968,1.1438866443747064,0.6693449054541519,-0.42,-1.03
1.0140300106555684,1.1991184171783877,0.5351872330822391,-0.45,-0.86
1.0153222078751027,1.0230426759499007,0.7810491752942252,-0.45,-0.98
1.0368470550190405,0.9883944892737049,0.8355881619045868,-0.45,-1.02
1.0584689778717202,0.9740620628129893,0.7909684515724229,-0.45,-1.0
0.9874849113559946,1.1581783642631815,0.5789392714065958,-0.38,-1.11
1.001058976434193,0.967548226601842,0.7376505316292535,-0.41,-0.95
0.9109935862074999,0.9685265152119268,0.6978565383361903,-0.34,-1.01
0.9539255601516076,1.1339905619324582,0.5278226940831244,-0.43,-0.82
0.998065004579716,1.0976975775388318,0.6686524337053888,-0.4,-1.0
1.0207309461140526,0.975218245580445,0.8020392121961685,-0.39,-0.95
0.9863992304450874,1.0477469027915145,0.7129192379725575,-0.44,-0.99
0.9776153497908284,1.1105948808217656,0.5937525860465648,-0.36,-0.98
0.9531416320281348,0.9850253032072708,0.6947716435692163,-0.42,-0.99
1.0008024280699874,1.1519757118366931,0.6207704319711994,-0.43,-0.98
0.9831471193191982,1.014717275843656,0.6812172257909352,-0.38,-1.05
0.98275123345436,1.1428255931222528,0.5606257243667626,-0.38,-0.94
0.9747644006402514,1.0628343308162225,0.538461327485185,-0.35,-1.02
1.0338582993732173,1.139786038967015,0.6806308201268324,-0.45,-1.02
0.9621140606491205,0.9770344248315171,0.6616131709287235,-0.35,-0.71
1.0049531906356786,0.995949739849933,0.5884308625336256,-0.37,-0.92
1.0805776115391987,1.1658671873766915,0.5660643555505058,-0.4,-1.04
0.989869306154912,1.1266572634652159,0.54450478346971,-0.36,-0.96
1.0340535470279597,1.0952419236091995,0.6296156339190493,-0.37,-1.03
1.0082126673233434,1.080621721806926,0.6317343108916057,-0.39,-1.1
1.053131519806608,1.074773462531071,0.6777051659914219,-0.43,-1.07
0.9966679120909635,0.9889560645569735,0.662340423421132,-0.37,-0.94
0.9818839081879835,1.2404179946543927,0.5181954006950378,-0.41,-0.94
0.8583486217650639,1.3321193635322752,0.22551660774372406,-0.37,-0.28
0.9232466701796178,1.0865652146009657,0.5074218571035732,-0.34,-0.98
0.9720892096449542,0.9715297506528415,0.7952906758240423,-0.44,-0.98
1.0304585329056055,1.1250742416685429,0.6439425823807272,-0.44,-1.06
0.9492462312343284,1.071209955277887,0.528875355922966,-0.38,-0.77
1.027812041835076,1.1001435458879307,0.7763883341707828,-0.47,-1.05
0.9790529609681319,0.9290240900292364,0.7272443669151669,-0.37,-0.79
0.9659355880337295,1.25972134108388,0.47666870842075326,-0.39,-0.92
0.995153081528527,1.178521565320062,0.6150507489919089,-0.42,-0.98
1.0227887029609752,1.0413803443390497,0.7803365885157156,-0.46,-1.13
1.0541277138174274,1.0135973995069758,0.7822922841079866,-0.47,-1.04
0.9725169123984332,0.9506739576541647,0.7304225347352981,-0.37,-0.93
1.0169397452650166,0.9305162786781384,0.8858832383044927,-0.48,-1.04
1.0383936834423597,0.9876502442095604,0.7892816806758196,-0.46,-1.02
0.9957416171379934,1.2205016189113829,0.5038824271836301,-0.37,-0.98
1.0515130820870584,1.0167634110251837,0.8030050868361479,-0.48,-1.02
1.0275217331709505,1.0709858744645242,0.7046097489230623,-0.41,-0.87
0.981475179323698,0.9082337993385329,0.8279556586878994,-0.45,-0.95
0.9971451226430272,1.0993544500969326,0.6909048966001194,-0.44,-0.91
1.011152250374505,0.9815357905416522,0.8134052868027482,-0.46,-0.97
1.060741397641426,1.1042069718529486,0.6698278541912496,-0.43,-1.02
