beta_x1,beta_s_x2,beta_s_pois,sigma_s_x2,sigma_s_pois
0.9772076706463704,1.0211537580608736,0.7664469915531172,-0.33,-0.71
1.0237739252349713,1.1413833226626313,0.647602956122113,-0.33,-0.9
1.0206912723866344,1.0976160901979302,0.7939498324111189,-0.37,-0.86
0.9956919983866399,1.1219335136787472,0.7347298526228779,-0.28,-0.84
0.9751732561715184,1.275770823498111,0.5325581813099759,-0.31,-0.34
0.982519370551758,1.0524154003404587,0.7384040786671107,-0.34,-0.86
0.9484778622301189,1.246127092028696,0.6234046384637837,-0.34,-0.73
1.0230567604997258,1.1657243390356735,0.7131662483576173,-0.38,-0.95
0.9779015554038386,1.17251423002032,0.657654756244178,-0.3,-0.34
0.9115739271643611,1.1142143191427247,0.6379352025764818,-0.23,-0.77
0.9590151938268956,1.4102620447143606,0.39950159353513265,-0.3,-0.65
0.9885106110625881,1.0591211795445705,0.7962803288922076,-0.33,-0.86
0.951729330950003,1.0655760419314704,0.7467517606909182,-0.35,-0.77
0.9684631314110124,1.1480199871815928,0.545258870702398,-0.29,-0.54
1.0116291270505942,1.2047940320864452,0.6483257158991945,-0.31,-0.85
0.956094875308458,1.200383829211973,0.507898534453236,-0.26,-0.61
1.0129669465781224,1.072142743749114,0.7546961679530833,-0.3,-0.81
