beta_x1,beta_s_x2,beta_s_pois,sigma_s_x2,sigma_s_pois
1.0000000000000004,1.0,0.9999999999999998,-1.2,-0.7
0.9995109043235599,0.9998574180072092,0.998340672330324,-1.18,-0.71
0.9999999999999998,1.0000000000000002,0.9999999999999999,-1.2,-0.7
0.9999999999999998,0.9999999999999998,1.0,-1.2,-0.7
1.0000000000000002,0.9999999999999997,1.0000000000000002,-1.2,-0.7
1.0,1.0000000000000002,1.0000000000000002,-1.2,-0.7
1.0000000000000002,1.0,1.0,-1.2,-0.7
1.0000000000000002,0.9999999999999999,0.9999999999999999,-1.2,-0.7
1.0003896631601399,1.0005581382991242,0.9965259536221966,-1.18,-0.71
0.9999999999999998,0.9999999999999998,1.0,-1.2,-0.7
0.9999999999999999,1.0000000000000002,1.0000000000000002,-1.2,-0.7
0.9999999999999999,0.9999999999999998,0.9999999999999999,-1.2,-0.7
1.0000000000000002,1.0000000000000002,1.0,-1.2,-0.7
1.0,1.0000000000000002,1.0,-1.2,-0.7
1.0,1.0,1.0000000000000002,-1.2,-0.7
1.0,1.0,0.9999999999999999,-1.2,-0.7
1.0000000000000002,0.9999999999999998,1.0000000000000002,-1.2,-0.7
1.000338208595725,1.0003777917709125,0.997855711992438,-1.18,-0.71
1.0000000000000002,0.9999999999999999,1.0,-1.2,-0.7
0.9999999999999997,1.0,1.0000000000000002,-1.2,-0.7
1.0000000000000002,1.0,1.0,-1.2,-0.7
1.0,1.0,1.0,-1.2,-0.7
1.0,0.9999999999999999,0.9999999999999998,-1.2,-0.7
0.9999999999999998,1.0000000000000002,0.9999999999999997,-1.2,-0.7
1.0000000000000002,0.9999999999999999,1.0000000000000002,-1.2,-0.7
0.999990246303537,0.9995059972324613,0.996780126104221,-1.18,-0.71
0.9999999999999999,0.9999999999999997,0.9999999999999999,-1.2,-0.7
1.0000000000000002,1.0,1.0,-1.2,-0.7
1.0000000000000002,1.0000000000000002,0.9999999999999999,-1.2,-0.7
1.0000000000000002,0.9999999999999999,1.0,-1.2,-0.7
1.0002679675532602,1.0008133618506312,0.9972252726982523,-1.18,-0.71
1.0000000000000002,1.0,1.0,-1.2,-0.7
0.9999999999999999,1.0000000000000002,1.0000000000000004,-1.2,-0.7
1.0,0.9999999999999996,1.0000000000000004,-1.2,-0.7
1.0,1.0,0.9999999999999998,-1.2,-0.7
0.9999999999999998,1.0000000000000002,1.0000000000000002,-1.2,-0.7
1.0,1.0000000000000002,1.0,-1.2,-0.7
0.9999999999999999,1.0,1.0000000000000002,-1.2,-0.7
1.0000127156726224,1.0003992585323804,0.9966854191932355,-1.18,-0.71
0.9996487457828781,1.0009646891380948,0.9970990462684918,-1.18,-0.71
0.9999999999999998,0.9999999999999997,1.0000000000000002,-1.2,-0.7
1.0000000000000002,1.0000000000000002,1.0,-1.2,-0.7
0.9999999999999999,1.0000000000000002,1.0,-1.2,-0.7
1.0,1.0000000000000002,1.0,-1.2,-0.7
0.9997335062771541,1.0006257204131426,0.9967478876924436,-1.18,-0.71
0.9999999999999999,0.9999999999999999,1.0000000000000002,-1.2,-0.7
1.0,1.0,1.0,-1.2,-0.7
0.9996972576665721,1.000179219980484,0.9986623537938378,-1.19,-0.71
0.9997539379464847,0.9993324973296672,0.9967208473221809,-1.18,-0.71
1.0000000000000002,1.0,1.0000000000000002,-1.2,-0.7
0.9996570014580005,1.0001045667368773,0.9972091113277385,-1.18,-0.71
1.0,0.9999999999999998,1.0000000000000002,-1.2,-0.7
0.999889635290614,0.9998583919567602,0.9971621091775217,-1.18,-0.71
0.9998718033401035,0.9998812048691708,0.9968582585515998,-1.18,-0.71
1.0000000000000002,1.0000000000000002,1.0000000000000002,-1.2,-0.7
1.0000000000000004,1.0,0.9999999999999999,-1.2,-0.7
