beta_x1,beta_s_x2,beta_s_pois,sigma_s_x2,sigma_s_pois
0.993640391240973,1.1466057956268279,0.3456305666760772,-0.56,-0.45
1.022088160028225,1.0936222070827761,0.3831170377266124,-0.49,-0.85
0.9901521581385766,1.1488392357556012,0.4095635425924971,-0.58,-0.54
1.0113560908690868,1.533019857693704,0.045450850993248026,-0.5,-0.54
0.9911480197453035,1.0857711593356743,0.3603231828744252,-0.52,-0.07
0.993919361600937,1.0939032550297263,0.3523189056836182,-0.5,-0.62
0.9855808641432169,1.3899373708458373,0.15843882704678774,-0.54,-0.28
0.9909442133814684,1.1288345330329779,0.4009460367805402,-0.54,-0.94
0.9999623081107355,1.2166140833367423,0.25768125569392986,-0.54,-0.11
1.0151613108403819,1.5667515870068953,-0.27186725195229844,-0.46,-0.02
0.9784829256549613,1.3717007336152862,0.08805516158035522,-0.5,-0.03
1.044113804471845,1.2640803033870875,0.2638336860970825,-0.55,-0.65
0.9809349525738561,1.2900699150829245,0.2419548662609708,-0.55,-0.34
0.9996509528792885,0.9719802585059162,0.4502029401539551,-0.47,-0.18
1.0414081412389746,1.2042903150873023,0.26156511265009763,-0.54,-0.68
0.9378846768054375,1.0462800051557464,0.3135801585980865,-0.45,-0.01
1.0292656639852626,1.1882684178991094,0.402608622140375,-0.51,-0.45
