beta_x1,beta_s_x2,beta_s_pois,sigma_s_x2,sigma_s_pois
0.9994935176122199,0.9855716928254021,1.0196767994551186,-0.61,-1.09
0.9997354944876805,0.99302314407095,1.016861270052862,-0.61,-1.09
0.9999999999999998,1.0000000000000007,0.9999999999999997,-0.6,-1.1
0.9999901107421791,0.9819091527271135,1.0211620594745756,-0.61,-1.09
1.0000000000000002,0.9999999999999997,1.0,-0.6,-1.1
0.9998053809492584,0.9913030739985145,1.0141167767349888,-0.61,-1.09
0.9994858127088292,0.9826659038413789,1.0222115569932448,-0.61,-1.09
1.0,1.0000000000000002,0.9999999999999998,-0.6,-1.1
1.0000000000000002,1.0000000000000004,0.9999999999999996,-0.6,-1.1
0.9994001460208082,0.984278102464617,1.0222140701382403,-0.61,-1.09
1.000248391601788,0.9867941055971006,1.0222293777387954,-0.61,-1.09
0.9977291161803402,0.9819425993297196,1.0202520107594466,-0.61,-1.09
0.9994525564623304,0.9825495256281946,1.0198067971093372,-0.61,-1.09
1.0,1.0000000000000002,0.9999999999999999,-0.6,-1.1
0.9988418289208972,0.9870500815826062,1.0220089919304556,-0.61,-1.09
1.0007585211516925,0.9935801545730398,1.0164810382562703,-0.61,-1.09
0.9990070808319199,0.9877918058654416,1.015659430662816,-0.61,-1.09
1.0000000000000002,1.0,1.0,-0.6,-1.1
1.0003264155171931,0.9822943056358857,1.0216883593756747,-0.61,-1.09
1.0004091374002617,0.9887655651828628,1.0193533871230105,-0.61,-1.09
0.9992867697878629,0.9854990589956331,1.020216909395305,-0.61,-1.09
1.0007556377838573,0.9857760609443679,1.0127474057433452,-0.61,-1.09
1.000306843427851,0.9878672148020938,1.0203361158990412,-0.61,-1.09
0.9997589001824914,0.9917897106621872,1.0192000658321383,-0.61,-1.09
1.0000000000000004,0.9999999999999998,1.0000000000000002,-0.6,-1.1
1.0,0.9999999999999993,1.0000000000000004,-0.6,-1.1
0.9994086953925817,0.993853490234622,1.0160729634377053,-0.61,-1.09
1.0000678837593027,0.9935456232541597,1.0139781600794626,-0.61,-1.09
1.0013471277417947,0.9899181452143765,1.0160437096740091,-0.61,-1.09
1.0000000000000002,1.0,1.0,-0.6,-1.1
0.9992888826169395,0.9860489048726603,1.019484395441828,-0.61,-1.09
0.9996324330279736,0.9891491726574199,1.0154046102719512,-0.61,-1.09
0.9997785134037793,0.987747776085101,1.0244833924772985,-0.61,-1.09
0.9999054246597501,0.9842791598768508,1.0195732564408702,-0.61,-1.09
0.9992473261767493,0.9931590407268731,1.019358323065789,-0.61,-1.09
0.9999293848590259,0.9846488750196076,1.0226243942175668,-0.61,-1.09
0.9998633701709019,0.9884946631865252,1.017352460614684,-0.61,-1.09
0.9987111068972022,0.9864581766149894,1.0231847422734086,-0.61,-1.09
0.9984912170972504,0.9893556462812232,1.0175500388066265,-0.61,-1.09
1.0004790875149918,0.9839791824432859,1.0223144005178848,-0.61,-1.09
1.0014881975828025,0.9911126724337446,1.0176918190942172,-0.61,-1.09
1.0010235953676656,0.9893408405049641,1.016302434753258,-0.61,-1.09
0.9995570241239616,0.9865320758442657,1.0188411300142548,-0.61,-1.09
0.9996456802472067,0.9904657334591499,1.0219658810485892,-0.61,-1.09
1.0010652022939275,0.9692385836025931,1.0404252195958703,-0.62,-1.08
1.0002351764768735,0.981986008676063,1.0217674452394367,-0.61,-1.09
1.0,1.0000000000000002,0.9999999999999999,-0.6,-1.1
1.0000000000000002,1.0000000000000004,0.9999999999999998,-0.6,-1.1
0.9997814619817311,0.986120367421151,1.0258950434888119,-0.61,-1.09
1.0004428631864797,0.9843666081750169,1.024207275499717,-0.61,-1.09
1.0022960209766454,0.976294806110313,1.0446787766564332,-0.62,-1.08
0.9997373151379938,0.9834675256143709,1.0224518488031125,-0.61,-1.09
1.0,0.9999999999999998,1.0000000000000002,-0.6,-1.1
1.0000000000000002,1.0000000000000002,0.9999999999999997,-0.6,-1.1
1.0018843111878808,0.9852778659475901,1.0170567039541387,-0.61,-1.09
1.0000766991121375,0.9842969384102942,1.0191417976363286,-0.61,-1.09
1.0000000000000002,0.9999999999999994,1.0,-0.6,-1.1
1.000223463268409,0.9806791659971941,1.0223824456128796,-0.61,-1.09
1.0017682964023615,0.9893049560323688,1.0180852594337761,-0.61,-1.09
0.9995623639770947,0.9911371978025223,1.0211229725178312,-0.61,-1.09
1.0000000000000002,1.0000000000000002,0.9999999999999999,-0.6,-1.1
1.0000000000000002,0.9999999999999996,1.0000000000000004,-0.6,-1.1
0.9992262319466612,0.9846316748309655,1.020974535059831,-0.61,-1.09
1.000362053128146,0.9843674689437444,1.0207597791352607,-0.61,-1.09
0.9994601070600732,0.9904905300536109,1.018382509697167,-0.61,-1.09
1.0000000000000002,0.9999999999999998,1.0000000000000002,-0.6,-1.1
1.0,1.0,0.9999999999999999,-0.6,-1.1
0.999891194712655,0.9905099596060695,1.017596260860126,-0.61,-1.09
0.9991554841331307,0.9909211756383717,1.0196124300535443,-0.61,-1.09
0.999717456314805,0.9854224119380486,1.0229785153131075,-0.61,-1.09
1.0,1.0000000000000002,1.0000000000000002,-0.6,-1.1
1.0015094654999694,0.987332828511648,1.018360909750266,-0.61,-1.09
0.99990040086187,0.986179526102368,1.0224280276531255,-0.61,-1.09
1.0000000000000004,0.9999999999999999,1.0000000000000002,-0.6,-1.1
1.0002444665082089,0.9911272626287716,1.0166766755612466,-0.61,-1.09
1.0014654190532566,0.9917892037784661,1.018970165875771,-0.61,-1.09
0.9992546100894505,0.9937020780944575,1.0160725254697418,-0.61,-1.09
0.9997472769295064,0.9883268053168609,1.016975140628715,-0.61,-1.09
1.0009394960856952,0.9862046318239598,1.0228936215801896,-0.61,-1.09
0.9999999999999999,1.0000000000000004,1.0000000000000002,-0.6,-1.1
0.9996355715131778,0.992166886502207,1.0189494383417195,-0.61,-1.09
1.0000000000000002,0.9999999999999997,1.0000000000000002,-0.6,-1.1
0.9999999999999999,1.0000000000000002,1.0,-0.6,-1.1
0.9975922413605159,0.9894802679818028,1.0188380391779224,-0.61,-1.09
0.9998079483383672,0.9832101946657039,1.0228826112125509,-0.61,-1.09
0.9997994230555205,0.9841846798599289,1.019100884697743,-0.61,-1.09
1.0001098427012747,0.9875874122814068,1.022032536062703,-0.61,-1.09
1.0001346607026933,0.9867951962777006,1.0212627732629544,-0.61,-1.09
1.0020798807179117,0.9948001952432225,1.0148101402018048,-0.61,-1.09
1.0000000000000002,1.0000000000000002,0.9999999999999999,-0.6,-1.1
1.0015551030791048,0.9871466254731154,1.017546668349329,-0.61,-1.09
1.0011784814319262,0.9864918677530892,1.0133160183970094,-0.61,-1.09
1.0003734513471272,0.988226105058626,1.0165328233838062,-0.61,-1.09
1.0015020483253914,0.9776470429098454,1.039021831252962,-0.62,-1.08
0.998429588946404,0.990719155223727,1.0171709780691016,-0.61,-1.09
