beta_x1,beta_s_x2,beta_s_pois,sigma_s_x2,sigma_s_pois
1.0067737720354664,0.8690562191556902,0.7838172441045153,-0.6,-1.18
1.030646872674826,0.9826444486812855,0.8021173935402595,-0.55,-1.34
1.0334234232064534,1.004891331101228,0.7728605370280529,-0.59,-1.28
0.9976573885434165,0.8912999575177032,0.7543316844676922,-0.52,-1.16
0.9717072512922142,1.0311850553725126,0.5279696219610138,-0.5,-1.19
1.0029287232647603,0.9820757284053527,0.9362762496825732,-0.65,-1.29
0.9423823978518917,0.9589176884871815,0.7578440045787601,-0.59,-1.16
1.0230415228956957,1.0363105516364273,0.7472272015160262,-0.56,-1.36
0.9259046078935912,0.983293282241648,0.546609612148086,-0.52,-1.02
0.8560447123282595,0.7557094290672369,0.7067946303035776,-0.51,-1.16
0.96071615478858,1.0206638183270527,0.602890510067193,-0.51,-1.21
0.9787696043619661,0.8932454997909551,0.867557887432307,-0.64,-1.18
0.985112586683024,0.905147791056773,0.8622786289516376,-0.65,-1.18
0.9582644432604114,0.8828656091701768,0.651399834136479,-0.49,-1.16
1.013187431359645,1.0041653003023556,0.6828005048257751,-0.55,-1.24
0.9425553159034057,0.9087703975236405,0.7457513545809015,-0.51,-1.27
1.007787261506935,0.9245484609940823,0.8324304983674496,-0.57,-1.2
0.9704775908521581,0.9507799694299499,0.7853276664554253,-0.54,-1.29
0.9645056416419661,0.9189388608295402,0.7999343225027542,-0.57,-1.18
1.017447404631619,0.9715666666650651,0.6719530346004658,-0.51,-1.24
1.0280397202541995,0.9760490197400373,0.7608421933125388,-0.56,-1.22
1.0114360921898153,0.9742327161439183,0.9919107899991988,-0.78,-1.24
0.9937066583313424,0.9209839141620753,0.7288222183683724,-0.55,-1.21
0.991112293193671,0.9477245647465472,0.7689147113285363,-0.54,-1.29
0.960498351406334,0.9930564448063659,0.7277478897656304,-0.55,-1.29
1.0374927578827027,1.0298208663824178,0.7059492207568162,-0.59,-1.34
0.9262990634595537,0.919234224286721,0.7491310791779595,-0.49,-1.28
0.9568225445560677,0.9486913756000479,0.8953151743275142,-0.58,-1.27
0.9909766609835782,0.9109472534365157,0.7567787521996704,-0.5,-1.24
0.9897316730914141,0.9143065342423804,0.6476689613336807,-0.54,-1.12
0.9780999150205062,0.9884149405898931,0.7011958535033905,-0.51,-1.18
0.9596918754534816,0.8871623878281514,0.8385714160804156,-0.6,-1.19
0.9742964221090529,1.0270115544257918,0.5906873531797464,-0.54,-1.22
1.0135230698736941,0.9129074564388836,0.8396157527986279,-0.62,-1.18
1.0517552840875128,1.0732961501990645,0.6728594613575882,-0.52,-1.38
1.0249721408470853,0.9534552305937247,0.7052200472091861,-0.55,-1.22
0.9978052028276254,0.9589276352420557,0.8863681007095185,-0.63,-1.24
0.9371615297066848,0.8739595414786658,0.7570014907716056,-0.55,-1.24
1.050299080051371,0.9713673939350581,0.848675059513278,-0.63,-1.25
1.0030963231209622,0.8798995412525124,0.7197796419510718,-0.56,-1.18
0.9735138926081937,0.9350372515583697,0.8411966208595321,-0.55,-1.32
0.926448377513834,0.8951848169983917,0.7560195091891018,-0.47,-1.22
0.9680943906854316,0.9104694342342461,0.7994638060310835,-0.56,-1.2
1.0233106252039255,0.9924102877153286,0.6484662174422734,-0.54,-1.27
1.0087558353105883,0.945619900363946,0.7626356241035139,-0.56,-1.18
0.8934346607097319,0.7888215746405115,0.7332206214212484,-0.52,-1.15
1.0047534572206391,0.9795166190392632,0.9142296579436916,-0.64,-1.28
1.0124555179048733,0.9860172053190224,0.7776457986204297,-0.56,-1.24
1.029309446932869,1.0208545778072207,0.6877970322099154,-0.57,-1.32
1.0197510146385818,0.9771385907471093,0.7990741974737048,-0.62,-1.24
0.9697575686005933,0.9695639407351238,0.585721672589214,-0.49,-1.24
1.0305524486900448,0.9802376790377257,0.7983478082451654,-0.59,-1.24
1.0179311892845107,1.0188252196029064,0.5975017352775948,-0.55,-1.29
1.0199097093072984,0.9511055854728323,0.8343197447518441,-0.63,-1.22
1.0319649367222512,0.9747869911130106,0.9270585965183417,-0.66,-1.27
1.0412358102049355,0.9143499308073594,0.8627448528300781,-0.63,-1.22
1.0108785192876724,1.024097052628603,0.641350498160861,-0.51,-1.32
0.9969051437220771,0.8386524711114721,0.7954794901313259,-0.59,-1.18
0.9596413310016586,0.9060020952644995,0.8135447799936837,-0.55,-1.29
0.9860318559388925,0.9626331666346564,0.6899687093512115,-0.56,-1.24
1.0024789714909805,0.9244763756229903,0.7184631072992221,-0.56,-1.24
1.0173245848276624,0.8646950403724702,0.8310738336355868,-0.57,-1.16
0.9978050169802343,0.9410809055041394,0.8776333511100887,-0.63,-1.24
0.9744094076956601,0.8656855288438206,0.7725693469755646,-0.54,-1.22
0.9886609057301095,0.9529110483664432,0.8923473879153938,-0.63,-1.29
1.0174538103679305,0.9985373257912168,0.7327570279524346,-0.58,-1.25
1.001551513340217,0.9465004814047566,0.8060375211946342,-0.55,-1.32
0.9931036112637005,0.966215569213854,0.7155246939099987,-0.52,-1.24
0.9430004413219197,0.8494078906181832,0.7407935238007584,-0.51,-1.24
1.0316480536243058,1.0050787134055397,0.7431004802277213,-0.58,-1.27
0.955092651899648,0.93562209238139,1.0636296136550993,-2.97,-1.08
1.0017079583471942,0.8604415513412267,0.7748281689504666,-0.55,-1.24
1.0944181838827338,0.9552944336895394,0.6750032381500404,-0.54,-1.27
0.98427516984413,0.9613249527352111,0.6173797203978882,-0.49,-1.25
1.0204115992316782,0.9532378019192882,0.7413578111311917,-0.51,-1.27
0.9897071057902743,0.930269153652411,0.7424625998435073,-0.51,-1.32
1.051173390125334,0.9656781272011102,0.8069808327460846,-0.56,-1.29
0.9804276961124352,0.8851352057570602,0.8103667549174698,-0.57,-1.22
0.9874693510988611,1.007650559209108,0.6359891678840706,-0.53,-1.22
0.8708012305232055,0.9336019016506897,0.46617664404114467,-0.51,-1.15
0.9397552708988386,0.8879124806716973,0.6736324958651719,-0.48,-1.27
0.9917635662674408,0.972305957086649,0.906180524141974,-0.63,-1.29
1.0411118448314864,1.0132057371867227,0.7754735524908941,-0.57,-1.34
0.9153401649926671,0.8720874166953504,0.659256417523501,-0.54,-1.12
1.0350588187102736,1.0049194997977333,0.8223447533625706,-0.62,-1.27
0.950835068317617,0.7597555730121286,0.6893973754557111,-0.52,-1.07
0.9397812356028351,1.0288839008156399,0.5741091460192036,-0.5,-1.18
0.9936086889864818,1.0198224811579668,0.7074465130799831,-0.55,-1.24
0.9868554854978118,1.0083283034872161,0.9390686782692143,-0.63,-1.4
1.039726450669493,0.9675839773776992,0.8752707066713104,-0.63,-1.29
0.9722498918313378,0.8635637078148815,0.7979319176044404,-0.57,-1.22
1.0056023185493066,0.9891123224702266,0.9944163252984279,-0.78,-1.26
1.0252496346772015,0.9699869001412725,0.9363450904523101,-0.67,-1.27
1.013093168061658,1.026124519639177,0.64672354954283,-0.49,-1.29
1.0273144873581939,0.9971623657576186,0.93777443534025,-0.68,-1.32
1.027291845585603,0.9116154447805199,0.7464556357520052,-0.57,-1.15
0.9974702762976698,0.9370839875611623,0.9222557331341973,-0.66,-1.24
1.0045224060714701,0.9539615601614335,0.7298606005216368,-0.57,-1.18
0.990460001323738,0.9049394449716067,0.8536933725268046,-0.63,-1.19
1.0640546875041625,0.9692884930702009,0.7696954863701021,-0.56,-1.27
