beta_x1,beta_s_x2,beta_s_pois,sigma_s_x2,sigma_s_pois
1.0000000000000004,1.0,1.0000000000000002,-0.5,-1.5
1.0000000000000002,0.9999999999999998,1.0000000000000002,-0.5,-1.5
1.0,1.0000000000000002,0.9999999999999998,-0.5,-1.5
0.9999999999999998,0.9999999999999996,1.0000000000000002,-0.5,-1.5
1.0007466924082833,0.9872485052837257,1.0159358802703482,-0.51,-1.49
1.0000000000000002,1.0,1.0000000000000002,-0.5,-1.5
1.0000000000000002,1.0000000000000002,1.0,-0.5,-1.5
1.0000000000000002,0.9999999999999999,1.0000000000000002,-0.5,-1.5
1.0,1.0,0.9999999999999999,-0.5,-1.5
1.0,1.0000000000000002,0.9999999999999996,-0.5,-1.5
0.9999999999999999,1.0000000000000004,0.9999999999999998,-0.5,-1.5
0.9999999999999998,1.0,1.0000000000000004,-0.5,-1.5
1.0,1.0,1.0,-0.5,-1.5
1.0,1.0000000000000004,1.0,-0.5,-1.5
1.0,0.9999999999999999,1.0000000000000002,-0.5,-1.5
1.0014644390865755,0.9923210746472508,1.0049054858996036,-0.51,-1.49
1.0000000000000002,0.9999999999999999,1.0,-0.5,-1.5
1.0,1.0,0.9999999999999999,-0.5,-1.5
1.0000000000000002,1.0000000000000007,0.9999999999999997,-0.5,-1.5
0.9999999999999997,1.0,0.9999999999999998,-0.5,-1.5
1.0,0.9999999999999997,1.0000000000000004,-0.5,-1.5
1.0,1.0000000000000004,1.0,-0.5,-1.5
1.0000000000000002,1.0000000000000002,0.9999999999999999,-0.5,-1.5
1.0,0.9999999999999997,1.0000000000000002,-0.5,-1.5
1.0000000000000004,1.0000000000000002,1.0000000000000002,-0.5,-1.5
1.0,0.9999999999999999,1.0000000000000002,-0.5,-1.5
1.0,1.0,1.0,-0.5,-1.5
1.0000000000000002,1.0000000000000002,0.9999999999999999,-0.5,-1.5
1.0000000000000002,0.9999999999999994,1.0000000000000004,-0.5,-1.5
1.0000000000000002,1.0000000000000002,1.0,-0.5,-1.5
0.9999999999999996,0.9999999999999999,1.0000000000000002,-0.5,-1.5
0.9999999999999998,1.0,1.0,-0.5,-1.5
1.0,1.0,1.0,-0.5,-1.5
1.0,1.0000000000000002,0.9999999999999998,-0.5,-1.5
0.9934181439666683,0.9381398629750707,1.0672999228834712,-0.54,-1.44
0.9999999999999998,1.0,1.0000000000000004,-0.5,-1.5
1.0,1.0000000000000002,1.0,-0.5,-1.5
1.002020654499953,0.987788718047291,1.0048007971965833,-0.51,-1.48
0.9999999999999998,1.0,1.0000000000000002,-0.5,-1.5
1.0,1.0,1.0000000000000002,-0.5,-1.5
0.9999999999999999,1.0,1.0000000000000002,-0.5,-1.5
1.0,1.0000000000000002,0.9999999999999997,-0.5,-1.5
0.9999999999999999,1.0,0.9999999999999998,-0.5,-1.5
1.0000000000000002,1.0,0.9999999999999997,-0.5,-1.5
0.9999999999999998,1.0000000000000004,0.9999999999999998,-0.5,-1.5
0.9999999999999999,1.0,0.9999999999999998,-0.5,-1.5
1.0,1.0,1.0000000000000002,-0.5,-1.5
1.0000000000000002,1.0,1.0000000000000002,-0.5,-1.5
1.0,0.9999999999999998,1.0000000000000004,-0.5,-1.5
1.0000000000000004,1.0000000000000002,1.0,-0.5,-1.5
1.0,1.0000000000000007,0.9999999999999996,-0.5,-1.5
1.0,1.0000000000000004,0.9999999999999998,-0.5,-1.5
1.0009910587833741,0.9776974625458921,1.0213578969303565,-0.51,-1.48
1.0000000000000002,1.0000000000000004,1.0,-0.5,-1.5
1.0000000000000002,1.0,1.0000000000000004,-0.5,-1.5
1.0000000000000004,1.0,1.0,-0.5,-1.5
1.0000000000000002,1.0000000000000002,1.0000000000000002,-0.5,-1.5
0.9999999999999998,1.0,1.0,-0.5,-1.5
0.9999999999999999,1.0000000000000004,1.0,-0.5,-1.5
1.0000000000000002,0.9999999999999996,1.0000000000000002,-0.5,-1.5
1.0,1.0,1.0,-0.5,-1.5
1.0000000000000002,0.9999999999999998,1.0000000000000002,-0.5,-1.5
0.9998990312790221,0.9830334042164686,1.0026276219173633,-0.51,-1.48
1.0,1.0000000000000002,0.9999999999999999,-0.5,-1.5
1.0,1.0,1.0000000000000002,-0.5,-1.5
1.0,1.0,1.0000000000000002,-0.5,-1.5
1.0000000000000002,1.0000000000000002,0.9999999999999997,-0.5,-1.5
1.0000000000000002,1.0000000000000002,0.9999999999999996,-0.5,-1.5
0.9993592677677327,0.9868216271328586,1.005453321576519,-0.51,-1.48
1.0000000000000002,1.0000000000000002,1.0,-0.5,-1.5
1.0,1.0000000000000002,0.9999999999999999,-0.5,-1.5
1.0,1.0000000000000002,1.0000000000000004,-0.5,-1.5
1.0000000000000002,1.0000000000000004,1.0,-0.5,-1.5
1.0000000000000002,1.0000000000000004,0.9999999999999994,-0.5,-1.5
1.0000000000000002,1.0,1.0,-0.5,-1.5
1.0000000000000002,1.0,1.0,-0.5,-1.5
1.0,0.9999999999999999,1.0,-0.5,-1.5
1.0000000000000002,1.0,0.9999999999999999,-0.5,-1.5
1.0,0.9999999999999999,1.0,-0.5,-1.5
1.002798487401482,0.9882246426342192,1.014407656357847,-0.51,-1.49
0.9999999999999998,1.0,0.9999999999999999,-0.5,-1.5
1.0000000000000002,1.0000000000000004,1.0,-0.5,-1.5
1.0000000000000002,1.0,0.9999999999999998,-0.5,-1.5
0.9999999999999999,1.0000000000000002,0.9999999999999997,-0.5,-1.5
0.9999999999999997,0.9999999999999999,1.0,-0.5,-1.5
0.9999999999999999,1.0,1.0,-0.5,-1.5
